local_id;type_local;surf_carre;nb_piece_princ;surf_terrain;nature_cult;nature_cult_spec;cadastre_id
561;Appartement;17,27;1;;;;2516
562;Appartement;17,28;1;;;;21621
563;Appartement;17,30;1;;;;3015
564;Appartement;17,31;1;;;;4016
565;Appartement;17,32;1;;;;12210
566;Appartement;17,33;1;;;;11120
567;Appartement;17,34;1;;;;18298
568;Appartement;17,35;1;;;;5620
3158;Appartement;17,35;2;;;;2628
569;Appartement;17,36;1;;;;13204
570;Appartement;17,37;1;;;;14165
571;Appartement;17,38;1;;;;433
3159;Appartement;17,38;2;;;;15526
572;Appartement;17,39;1;;;;23139
573;Appartement;17,40;1;;;;7568
574;Appartement;17,41;1;;;;23530
575;Appartement;17,42;1;;;;20157
576;Appartement;17,43;1;;;;25280
577;Appartement;17,44;1;;;;10746
3160;Appartement;17,44;2;;;;10040
578;Appartement;17,45;1;;;;5618
3161;Appartement;17,45;2;;;;24761
579;Appartement;17,46;1;;;;3331
580;Appartement;17,47;1;;;;4237
3162;Appartement;17,47;2;;;;14426
581;Appartement;17,48;1;;;;11
582;Appartement;17,49;1;;;;16155
583;Appartement;17,50;1;;;;3321
3163;Appartement;17,50;2;;;;1399
584;Appartement;17,51;1;;;;1757
585;Appartement;17,52;1;;;;50
586;Appartement;17,53;1;;;;22038
587;Appartement;17,54;1;;;;9266
588;Appartement;17,55;1;;;;29844
589;Appartement;17,56;1;;;;3554
590;Appartement;17,57;1;;;;24861
591;Appartement;17,58;1;;;;4540
592;Appartement;17,59;1;;;;22298
593;Appartement;17,60;1;;;;21304
3164;Appartement;17,60;2;;;;12026
594;Appartement;17,62;1;;;;29679
595;Appartement;17,63;1;;;;3775
596;Appartement;17,64;1;;;;5264
597;Appartement;17,65;1;;;;25152
598;Appartement;17,66;1;;;;9149
599;Appartement;17,67;1;;;;15046
600;Appartement;17,68;1;;;;17
601;Appartement;17,69;1;;;;26013
602;Appartement;17,70;1;;;;2446
3165;Appartement;17,70;2;;;;13671
603;Appartement;17,71;1;;;;26644
3166;Appartement;17,71;2;;;;27935
7569;Appartement;17,71;3;;;;8521
604;Appartement;17,72;1;;;;278
605;Appartement;17,73;1;;;;12895
3167;Appartement;17,73;2;;;;889
606;Appartement;17,74;1;;;;2488
607;Appartement;17,75;1;;;;546
608;Appartement;17,76;1;;;;99
609;Appartement;17,77;1;;;;18343
610;Appartement;17,78;1;;;;766
611;Appartement;17,79;1;;;;9573
612;Appartement;17,80;1;;;;24060
3168;Appartement;17,80;2;;;;24933
613;Appartement;17,81;1;;;;13299
614;Appartement;17,82;1;;;;29272
615;Appartement;17,83;1;;;;26125
7570;Appartement;17,84;3;;;;3941
616;Appartement;17,85;1;;;;19940
3169;Appartement;17,85;2;;;;20948
7571;Appartement;17,85;3;;;;12734
617;Appartement;17,86;1;;;;3079
618;Appartement;17,87;1;;;;903
619;Appartement;17,88;1;;;;22893
620;Appartement;17,89;1;;;;22427
621;Appartement;17,90;1;;;;16789
3170;Appartement;17,90;2;;;;1757
622;Appartement;17,91;1;;;;3928
623;Appartement;17,92;1;;;;21985
624;Appartement;17,94;1;;;;365
3171;Appartement;17,94;2;;;;365
625;Appartement;17,95;1;;;;20244
626;Appartement;17,96;1;;;;28666
3172;Appartement;17,97;2;;;;28648
627;Appartement;17,98;1;;;;2265
628;Maison;17,98;1;;;;16063
12;Appartement;18,00;;;;;4942
727;Appartement;18,00;1;;;;23135
3199;Appartement;18,00;2;;;;29274
631;Appartement;18,01;1;;;;11807
632;Appartement;18,02;1;;;;1043
3176;Appartement;18,02;2;;;;8330
633;Appartement;18,03;1;;;;6030
634;Appartement;18,04;1;;;;19307
635;Appartement;18,05;1;;;;1702
636;Appartement;18,06;1;;;;1383
3177;Appartement;18,06;2;;;;12940
637;Appartement;18,07;1;;;;21134
638;Appartement;18,08;1;;;;12924
639;Appartement;18,09;1;;;;23456
640;Appartement;18,10;1;;;;21746
641;Appartement;18,11;1;;;;43
642;Appartement;18,12;1;;;;27550
643;Appartement;18,13;1;;;;29778
644;Appartement;18,14;1;;;;25477
3178;Appartement;18,14;2;;;;2873
645;Appartement;18,15;1;;;;16127
646;Appartement;18,16;1;;;;13269
7577;Maison;18,16;3;;;;4188
647;Appartement;18,17;1;;;;24501
648;Appartement;18,18;1;;;;22158
649;Appartement;18,19;1;;;;4121
650;Appartement;18,20;1;;;;14027
651;Appartement;18,21;1;;;;8645
3179;Appartement;18,21;2;;;;14534
652;Appartement;18,22;1;;;;8858
653;Appartement;18,23;1;;;;28300
654;Appartement;18,24;1;;;;43
655;Appartement;18,26;1;;;;25870
656;Appartement;18,27;1;;;;1171
3180;Appartement;18,27;2;;;;28913
657;Appartement;18,28;1;;;;7126
658;Appartement;18,29;1;;;;22714
659;Appartement;18,30;1;;;;1854
660;Appartement;18,31;1;;;;14098
661;Appartement;18,32;1;;;;2623
662;Appartement;18,33;1;;;;2509
663;Appartement;18,34;1;;;;1974
664;Appartement;18,35;1;;;;17554
3181;Appartement;18,35;2;;;;2858
665;Appartement;18,36;1;;;;22745
666;Appartement;18,37;1;;;;18033
667;Appartement;18,38;1;;;;16406
668;Appartement;18,39;1;;;;16847
669;Appartement;18,40;1;;;;2063
670;Appartement;18,41;1;;;;19368
671;Appartement;18,42;1;;;;1619
672;Appartement;18,43;1;;;;25633
673;Appartement;18,44;1;;;;312
674;Appartement;18,45;1;;;;25486
675;Appartement;18,46;1;;;;20773
676;Appartement;18,47;1;;;;11456
3182;Appartement;18,47;2;;;;5655
677;Appartement;18,48;1;;;;6112
678;Maison;18,48;1;;;;6817
3183;Appartement;18,48;2;;;;4871
679;Appartement;18,49;1;;;;26802
680;Appartement;18,50;1;;;;312
3184;Appartement;18,50;2;;;;28294
681;Appartement;18,51;1;;;;28392
682;Maison;18,51;1;;;;16261
683;Appartement;18,52;1;;;;22271
684;Appartement;18,53;1;;;;24237
685;Appartement;18,54;1;;;;11981
686;Appartement;18,55;1;;;;17189
687;Appartement;18,56;1;;;;18068
3185;Appartement;18,56;2;;;;28476
688;Appartement;18,57;1;;;;971
3186;Appartement;18,57;2;;;;28608
689;Appartement;18,58;1;;;;1460
690;Appartement;18,60;1;;;;6678
691;Appartement;18,61;1;;;;2063
3187;Appartement;18,61;2;;;;173
692;Appartement;18,62;1;;;;13791
3188;Appartement;18,62;2;;;;29550
693;Appartement;18,63;1;;;;1617
694;Appartement;18,64;1;;;;2201
695;Appartement;18,65;1;;;;14782
696;Appartement;18,66;1;;;;5486
3189;Appartement;18,67;2;;;;43
697;Appartement;18,68;1;;;;740
698;Appartement;18,69;1;;;;29531
699;Appartement;18,70;1;;;;14106
3190;Appartement;18,70;2;;;;18727
700;Appartement;18,71;1;;;;13983
3191;Appartement;18,71;2;;;;7734
701;Appartement;18,72;1;;;;21956
3192;Appartement;18,72;2;;;;219
702;Appartement;18,73;1;;;;321
7578;Appartement;18,73;3;;;;1844
703;Appartement;18,74;1;;;;15100
704;Appartement;18,75;1;;;;11096
705;Appartement;18,76;1;;;;9678
706;Appartement;18,77;1;;;;15461
707;Appartement;18,78;1;;;;433
708;Appartement;18,79;1;;;;1617
709;Appartement;18,80;1;;;;16862
3193;Appartement;18,80;2;;;;19063
710;Appartement;18,81;1;;;;29052
7579;Maison;18,81;3;;;;5182
711;Appartement;18,82;1;;;;63
712;Appartement;18,83;1;;;;3812
713;Appartement;18,84;1;;;;63
714;Appartement;18,85;1;;;;19366
3194;Appartement;18,85;2;;;;1041
715;Appartement;18,88;1;;;;24292
716;Appartement;18,89;1;;;;1513
717;Appartement;18,90;1;;;;25225
3195;Appartement;18,90;2;;;;24187
718;Appartement;18,91;1;;;;1241
3196;Appartement;18,91;2;;;;3552
719;Appartement;18,92;1;;;;4841
720;Appartement;18,93;1;;;;25085
721;Maison;18,93;1;;;;19964
722;Appartement;18,94;1;;;;115
723;Appartement;18,95;1;;;;6754
724;Appartement;18,96;1;;;;657
3197;Appartement;18,96;2;;;;7890
725;Appartement;18,98;1;;;;5433
3198;Appartement;18,98;2;;;;2296
726;Appartement;18,99;1;;;;368
822;Appartement;19,00;1;;;;11887
3226;Appartement;19,00;2;;;;22963
7585;Appartement;19,00;3;;;;24965
728;Appartement;19,01;1;;;;2766
729;Appartement;19,02;1;;;;27189
3202;Appartement;19,02;2;;;;7634
730;Appartement;19,03;1;;;;22756
731;Appartement;19,04;1;;;;24139
13;Appartement;19,05;;;;;3618
732;Appartement;19,05;1;;;;19030
733;Maison;19,05;1;;;;9612
734;Appartement;19,06;1;;;;17874
735;Appartement;19,07;1;;;;538
3203;Appartement;19,07;2;;;;5722
736;Appartement;19,08;1;;;;13568
737;Appartement;19,09;1;;;;8009
738;Appartement;19,10;1;;;;8263
3204;Appartement;19,10;2;;;;1826
739;Appartement;19,11;1;;;;10405
740;Appartement;19,12;1;;;;255
741;Appartement;19,13;1;;;;2736
742;Appartement;19,14;1;;;;27544
743;Appartement;19,15;1;;;;26642
744;Appartement;19,17;1;;;;24734
745;Maison;19,17;1;;;;657
746;Appartement;19,18;1;;;;13564
747;Appartement;19,19;1;;;;2422
748;Appartement;19,20;1;;;;12177
3205;Appartement;19,20;2;;;;1241
749;Appartement;19,21;1;;;;27754
750;Appartement;19,22;1;;;;28383
751;Appartement;19,23;1;;;;2198
752;Appartement;19,24;1;;;;14718
753;Appartement;19,25;1;;;;12849
7583;Appartement;19,25;3;;;;5106
754;Appartement;19,26;1;;;;16678
755;Appartement;19,27;1;;;;3610
3206;Appartement;19,27;2;;;;11722
756;Appartement;19,28;1;;;;1199
757;Appartement;19,29;1;;;;1383
14;Appartement;19,30;;;;;10217
758;Appartement;19,30;1;;;;3145
759;Appartement;19,31;1;;;;7604
760;Appartement;19,32;1;;;;63
761;Appartement;19,33;1;;;;6044
3207;Appartement;19,33;2;;;;12789
762;Appartement;19,34;1;;;;202
763;Appartement;19,36;1;;;;8221
764;Appartement;19,37;1;;;;175
765;Appartement;19,38;1;;;;2347
3208;Appartement;19,38;2;;;;1986
766;Appartement;19,39;1;;;;11175
3209;Appartement;19,39;2;;;;29667
767;Appartement;19,40;1;;;;11540
768;Appartement;19,41;1;;;;22023
769;Appartement;19,42;1;;;;2841
770;Appartement;19,43;1;;;;26493
771;Appartement;19,44;1;;;;23526
772;Appartement;19,45;1;;;;9532
773;Appartement;19,46;1;;;;12388
774;Appartement;19,47;1;;;;7359
3210;Appartement;19,47;2;;;;4971
775;Appartement;19,48;1;;;;2183
776;Appartement;19,49;1;;;;2766
3211;Appartement;19,49;2;;;;529
777;Appartement;19,50;1;;;;16968
778;Appartement;19,51;1;;;;7050
3212;Appartement;19,51;2;;;;26178
779;Appartement;19,52;1;;;;13390
780;Appartement;19,53;1;;;;18539
3213;Appartement;19,53;2;;;;14651
781;Appartement;19,54;1;;;;13871
782;Appartement;19,55;1;;;;12172
783;Appartement;19,56;1;;;;28944
784;Appartement;19,57;1;;;;17661
3214;Appartement;19,57;2;;;;22317
785;Appartement;19,58;1;;;;20667
786;Appartement;19,59;1;;;;448
787;Appartement;19,60;1;;;;10494
3215;Appartement;19,60;2;;;;2231
788;Appartement;19,61;1;;;;22836
3216;Appartement;19,61;2;;;;14021
789;Appartement;19,64;1;;;;4753
790;Appartement;19,65;1;;;;29383
3217;Appartement;19,65;2;;;;15219
791;Appartement;19,66;1;;;;7515
792;Appartement;19,67;1;;;;2536
793;Appartement;19,68;1;;;;398
3218;Appartement;19,68;2;;;;18748
794;Appartement;19,69;1;;;;28344
3219;Appartement;19,69;2;;;;26972
795;Appartement;19,70;1;;;;4160
17938;Appartement;19,71;1;4;AG;;81
796;Appartement;19,71;1;;;;26468
3220;Appartement;19,71;2;;;;4272
797;Appartement;19,72;1;;;;25041
798;Appartement;19,74;1;;;;24621
799;Appartement;19,75;1;;;;13143
3221;Appartement;19,75;2;;;;17393
800;Appartement;19,76;1;;;;21708
3222;Appartement;19,76;2;;;;915
801;Appartement;19,77;1;;;;4497
3223;Appartement;19,77;2;;;;11921
802;Appartement;19,78;1;;;;28052
803;Appartement;19,79;1;;;;28792
804;Appartement;19,80;1;;;;8337
805;Appartement;19,81;1;;;;12822
806;Appartement;19,82;1;;;;110
3224;Appartement;19,82;2;;;;1348
807;Appartement;19,83;1;;;;1221
808;Appartement;19,85;1;;;;3890
809;Appartement;19,86;1;;;;21677
810;Appartement;19,88;1;;;;5272
811;Appartement;19,89;1;;;;339
812;Appartement;19,90;1;;;;11986
7584;Appartement;19,90;3;;;;22404
813;Appartement;19,91;1;;;;137
814;Appartement;19,92;1;;;;25906
815;Appartement;19,93;1;;;;29212
816;Appartement;19,94;1;;;;21853
817;Appartement;19,95;1;;;;2744
818;Appartement;19,96;1;;;;81
3225;Appartement;19,96;2;;;;132
819;Appartement;19,97;1;;;;534
820;Appartement;19,98;1;;;;12781
821;Appartement;19,99;1;;;;6011
919;Appartement;20,00;1;;;;14880
3263;Appartement;20,00;2;;;;13939
823;Appartement;20,01;1;;;;12976
3228;Appartement;20,01;2;;;;292
824;Appartement;20,02;1;;;;8246
3229;Appartement;20,02;2;;;;17959
825;Appartement;20,03;1;;;;24416
826;Appartement;20,04;1;;;;1433
827;Appartement;20,05;1;;;;12716
828;Maison;20,05;1;;;;24686
3230;Appartement;20,05;2;;;;2017
829;Appartement;20,06;1;;;;15214
830;Appartement;20,07;1;;;;19289
3231;Appartement;20,07;2;;;;23671
831;Appartement;20,08;1;;;;1110
832;Appartement;20,09;1;;;;534
833;Appartement;20,10;1;;;;12544
3232;Appartement;20,10;2;;;;10311
834;Appartement;20,11;1;;;;15755
3233;Appartement;20,11;2;;;;1
835;Appartement;20,12;1;;;;1
7590;Appartement;20,12;3;;;;4569
836;Appartement;20,13;1;;;;28539
3234;Appartement;20,13;2;;;;29853
837;Appartement;20,15;1;;;;104
838;Appartement;20,16;1;;;;13331
839;Appartement;20,17;1;;;;9615
840;Appartement;20,18;1;;;;3050
841;Appartement;20,19;1;;;;20788
842;Appartement;20,20;1;;;;634
843;Appartement;20,21;1;;;;50
844;Appartement;20,22;1;;;;6929
845;Appartement;20,23;1;;;;19282
846;Appartement;20,24;1;;;;22719
3235;Appartement;20,24;2;;;;7478
847;Appartement;20,25;1;;;;2722
3236;Appartement;20,25;2;;;;28711
17785;Appartement;20,25;9;;;;22099
3237;Appartement;20,26;2;;;;26249
848;Appartement;20,27;1;;;;1702
849;Appartement;20,28;1;;;;81
850;Appartement;20,30;1;;;;927
851;Appartement;20,31;1;;;;11770
3238;Appartement;20,31;2;;;;392
852;Appartement;20,32;1;;;;22585
853;Maison;20,32;1;;;;20186
854;Appartement;20,33;1;;;;417
3239;Appartement;20,33;2;;;;28537
855;Appartement;20,34;1;;;;20173
856;Appartement;20,35;1;;;;809
3240;Appartement;20,35;2;;;;20757
857;Appartement;20,36;1;;;;10814
858;Appartement;20,37;1;;;;16083
859;Appartement;20,38;1;;;;15429
860;Appartement;20,39;1;;;;1
3241;Appartement;20,39;2;;;;2803
861;Appartement;20,40;1;;;;7958
862;Maison;20,40;1;;;;21958
3242;Appartement;20,40;2;;;;2364
863;Appartement;20,41;1;;;;2580
864;Appartement;20,42;1;;;;634
3243;Appartement;20,42;2;;;;7907
865;Appartement;20,43;1;;;;3151
3244;Appartement;20,43;2;;;;25778
866;Appartement;20,44;1;;;;11530
17834;Appartement;20,45;1;16;AG;;1433
867;Appartement;20,45;1;;;;4987
868;Appartement;20,46;1;;;;9912
869;Appartement;20,47;1;;;;28924
870;Appartement;20,49;1;;;;10205
871;Appartement;20,50;1;;;;19923
872;Maison;20,50;1;;;;7877
3245;Appartement;20,50;2;;;;2536
873;Appartement;20,51;1;;;;1
874;Appartement;20,52;1;;;;25953
3246;Appartement;20,52;2;;;;1054
875;Appartement;20,53;1;;;;132
876;Appartement;20,54;1;;;;1
877;Appartement;20,55;1;;;;1
17721;Appartement;20,55;7;;;;28681
878;Appartement;20,56;1;;;;1457
879;Appartement;20,57;1;;;;223
880;Appartement;20,58;1;;;;2053
881;Appartement;20,59;1;;;;22156
882;Appartement;20,60;1;;;;17886
3247;Appartement;20,60;2;;;;18131
883;Appartement;20,61;1;;;;16411
884;Appartement;20,62;1;;;;12517
885;Appartement;20,63;1;;;;26342
886;Appartement;20,64;1;;;;1520
887;Appartement;20,65;1;;;;3020
888;Appartement;20,66;1;;;;5526
3248;Appartement;20,66;2;;;;2188
889;Appartement;20,67;1;;;;9773
3249;Appartement;20,67;2;;;;16362
890;Appartement;20,68;1;;;;7356
3250;Appartement;20,68;2;;;;28758
891;Appartement;20,69;1;;;;26572
892;Appartement;20,70;1;;;;23982
3251;Appartement;20,70;2;;;;19599
893;Appartement;20,71;1;;;;13201
894;Appartement;20,72;1;;;;19897
7591;Appartement;20,72;3;;;;693
895;Appartement;20,73;1;;;;19157
3252;Appartement;20,73;2;;;;9093
896;Appartement;20,74;1;;;;28993
897;Appartement;20,75;1;;;;26424
898;Appartement;20,77;1;;;;13249
3253;Appartement;20,77;2;;;;17809
16580;Appartement;20,77;5;;;;5809
899;Appartement;20,78;1;;;;3093
3254;Appartement;20,78;2;;;;50
900;Appartement;20,79;1;;;;6752
901;Appartement;20,80;1;;;;544
902;Appartement;20,81;1;;;;17495
903;Appartement;20,82;1;;;;9535
3255;Appartement;20,82;2;;;;23291
904;Appartement;20,83;1;;;;24844
905;Appartement;20,85;1;;;;8338
3256;Maison;20,85;2;;;;156
3257;Appartement;20,86;2;;;;14020
7592;Appartement;20,86;3;;;;5992
906;Appartement;20,87;1;;;;23584
3258;Appartement;20,87;2;;;;2053
907;Appartement;20,88;1;;;;29770
908;Appartement;20,89;1;;;;124
909;Appartement;20,90;1;;;;2072
3259;Appartement;20,90;2;;;;24504
910;Appartement;20,91;1;;;;27933
911;Appartement;20,92;1;;;;19992
912;Appartement;20,93;1;;;;4218
913;Appartement;20,94;1;;;;18798
3260;Appartement;20,94;2;;;;11385
16;Appartement;20,95;;;;;22211
914;Appartement;20,95;1;;;;28133
17835;Appartement;20,96;2;16;AG;;8592
915;Appartement;20,96;1;;;;23888
916;Appartement;20,97;1;;;;15961
3261;Appartement;20,97;2;;;;2924
917;Appartement;20,98;1;;;;16582
3262;Appartement;20,98;2;;;;21771
918;Appartement;20,99;1;;;;10484
1014;Appartement;21,00;1;;;;1328
3314;Appartement;21,00;2;;;;22532
921;Appartement;21,01;1;;;;6652
3265;Appartement;21,01;2;;;;1457
922;Appartement;21,02;1;;;;4696
3266;Appartement;21,02;2;;;;24385
923;Appartement;21,03;1;;;;7602
7597;Maison;21,03;3;;;;1181
924;Appartement;21,04;1;;;;132
3267;Appartement;21,04;2;;;;5489
7598;Maison;21,04;3;;;;20160
925;Appartement;21,05;1;;;;17002
3268;Appartement;21,05;2;;;;7996
926;Appartement;21,06;1;;;;223
3269;Appartement;21,06;2;;;;22254
927;Appartement;21,07;1;;;;14083
3270;Appartement;21,07;2;;;;4197
928;Appartement;21,08;1;;;;9225
7599;Maison;21,08;3;;;;28261
929;Appartement;21,09;1;;;;8201
930;Appartement;21,10;1;;;;28945
3271;Appartement;21,10;2;;;;4746
931;Appartement;21,11;1;;;;1859
3272;Appartement;21,11;2;;;;2748
932;Appartement;21,12;1;;;;9092
933;Appartement;21,13;1;;;;29682
7600;Appartement;21,13;3;;;;9182
934;Appartement;21,14;1;;;;27568
935;Appartement;21,15;1;;;;2771
3273;Appartement;21,15;2;;;;2819
936;Appartement;21,16;1;;;;17778
3274;Appartement;21,16;2;;;;4449
937;Appartement;21,18;1;;;;29177
3275;Appartement;21,18;2;;;;28855
938;Appartement;21,19;1;;;;19332
3276;Appartement;21,19;2;;;;6114
939;Appartement;21,20;1;;;;28735
3277;Appartement;21,20;2;;;;164
940;Appartement;21,22;1;;;;21254
3278;Appartement;21,22;2;;;;74
12695;Appartement;21,22;4;;;;3372
941;Appartement;21,23;1;;;;2607
3279;Appartement;21,23;2;;;;25499
942;Appartement;21,24;1;;;;1382
943;Appartement;21,25;1;;;;24795
3280;Appartement;21,25;2;;;;27357
944;Appartement;21,26;1;;;;5425
945;Appartement;21,27;1;;;;24231
3281;Appartement;21,27;2;;;;24283
946;Appartement;21,28;1;;;;26799
947;Appartement;21,29;1;;;;18855
948;Appartement;21,30;1;;;;2546
3282;Appartement;21,30;2;;;;68
949;Appartement;21,31;1;;;;5227
3283;Appartement;21,32;2;;;;10795
7601;Appartement;21,33;3;;;;75
950;Appartement;21,34;1;;;;6731
951;Appartement;21,35;1;;;;894
952;Appartement;21,36;1;;;;18676
953;Appartement;21,37;1;;;;1773
3284;Appartement;21,37;2;;;;5347
954;Appartement;21,38;1;;;;25491
16586;Appartement;21,38;5;;;;26127
955;Appartement;21,39;1;;;;18969
956;Appartement;21,40;1;;;;20
957;Appartement;21,41;1;;;;21942
958;Appartement;21,42;1;;;;14795
3285;Appartement;21,42;2;;;;26522
959;Appartement;21,43;1;;;;24382
3286;Appartement;21,43;2;;;;12131
960;Appartement;21,44;1;;;;20176
3287;Appartement;21,44;2;;;;13421
961;Appartement;21,45;1;;;;16567
3288;Appartement;21,45;2;;;;2935
962;Appartement;21,46;1;;;;618
963;Appartement;21,47;1;;;;22187
3289;Appartement;21,47;2;;;;7527
964;Appartement;21,48;1;;;;166
3290;Appartement;21,48;2;;;;16716
965;Appartement;21,49;1;;;;646
966;Appartement;21,50;1;;;;11352
967;Appartement;21,51;1;;;;13663
3291;Appartement;21,51;2;;;;8930
968;Appartement;21,52;1;;;;1767
969;Appartement;21,53;1;;;;17890
970;Appartement;21,54;1;;;;4711
3292;Appartement;21,54;2;;;;9544
971;Appartement;21,55;1;;;;11231
972;Appartement;21,56;1;;;;20969
3293;Appartement;21,56;2;;;;19738
973;Appartement;21,57;1;;;;126
974;Appartement;21,58;1;;;;28958
975;Appartement;21,59;1;;;;613
976;Appartement;21,60;1;;;;25083
3294;Appartement;21,60;2;;;;25397
977;Appartement;21,61;1;;;;201
3295;Appartement;21,61;2;;;;25111
978;Appartement;21,62;1;;;;10210
979;Appartement;21,63;1;;;;29636
980;Appartement;21,64;1;;;;14545
981;Appartement;21,65;1;;;;4224
982;Maison;21,65;1;;;;8584
983;Appartement;21,66;1;;;;24798
984;Appartement;21,67;1;;;;28505
3296;Appartement;21,67;2;;;;303
985;Appartement;21,68;1;;;;16202
3297;Appartement;21,68;2;;;;193
986;Appartement;21,69;1;;;;193
3298;Appartement;21,69;2;;;;27462
3299;Maison;21,69;2;;;;15049
987;Appartement;21,70;1;;;;2907
3300;Appartement;21,70;2;;;;2173
988;Appartement;21,71;1;;;;1254
3301;Appartement;21,71;2;;;;335
3302;Maison;21,71;2;;;;20553
989;Appartement;21,72;1;;;;3063
3303;Appartement;21,73;2;;;;12271
990;Appartement;21,74;1;;;;5717
3304;Appartement;21,74;2;;;;22995
991;Appartement;21,75;1;;;;102
3305;Appartement;21,75;2;;;;18453
992;Appartement;21,76;1;;;;5098
3306;Appartement;21,76;2;;;;3488
993;Appartement;21,77;1;;;;27148
994;Appartement;21,78;1;;;;16746
995;Appartement;21,79;1;;;;28538
3307;Appartement;21,79;2;;;;1791
996;Appartement;21,80;1;;;;6618
7602;Appartement;21,80;3;;;;17190
997;Appartement;21,81;1;;;;11882
998;Appartement;21,82;1;;;;8613
3308;Appartement;21,82;2;;;;26637
999;Appartement;21,83;1;;;;22231
12696;Appartement;21,83;4;;;;150
1000;Appartement;21,85;1;;;;2741
3309;Appartement;21,85;2;;;;13558
