",""2020"",""2020"",""2020"",""2020"",""2020"",""2020"",""2019"",""2019"",""2019"",""2019"",""2019"",""2019"",""2018"",""2018"",""2018"",""2018"",""2018"",""2018"",""2017"",""2017"",""2017"",""2017"",""2017"",""2017"",""2016"",""2016"",""2016"",""2016"",""2016"",""2016"",""2015"",""2015"",""2015"",""2015"",""2015"",""2015"",""2014"",""2014"",""2014"",""2014"",""2014"",""2014"",""2013"",""2013"",""2013"",""2013"",""2013"",""2013"",""2012"",""2012"",""2012"",""2012"",""2012"",""2012"",""2011"",""2011"",""2011"",""2011"",""2011"",""2011"",""2010"",""2010"",""2010"",""2010"",""2010"",""2010"",""2009"",""2009"",""2009"",""2009"",""2009"",""2009"",""2008"",""2008"",""2008"",""2008"",""2008"",""2008"",""2007"",""2007"",""2007"",""2007"",""2007"",""2007"",""2006"",""2006"",""2006"",""2006"",""2006"",""2006"",""2005"",""2005"",""2005"",""2005"",""2005"",""2005"",""2004"",""2004"",""2004"",""2004"",""2004"",""2004"",""2003"",""2003"",""2003"",""2003"",""2003"",""2003"",""2002"",""2002"",""2002"",""2002"",""2002"",""2002"",""2001"",""2001"",""2001"",""2001"",""2001"",""2001"",""2000"",""2000"",""2000"",""2000"",""2000"",""2000"""
"Mauritius,""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""100"","""","""","""",""100"",""100"",""99"","""","""","""",""100"",""100"",""99"","""","""","""",""100"",""100"",""99"","""","""","""",""100"",""100"",""99"","""","""","""",""99"",""100"",""99"","""","""","""",""99"",""100"",""99"","""","""","""",""99"",""100"",""99"","""","""","""",""99"",""100"",""99"","""","""","""",""99"",""100"",""99"","""","""","""""
"Mexico,""100"",""100"",""98"",""43"","""","""",""99"",""100"",""97"",""43"","""","""",""99"",""100"",""96"",""43"","""","""",""99"",""100"",""95"",""43"","""","""",""98"",""100"",""94"",""42"","""","""",""98"",""99"",""93"",""42"","""","""",""98"",""99"",""92"",""42"","""","""",""97"",""99"",""91"",""42"","""","""",""97"",""98"",""90"",""42"","""","""",""96"",""98"",""89"",""42"","""","""",""96"",""98"",""88"",""41"","""","""",""95"",""98"",""87"",""41"","""","""",""95"",""97"",""86"",""41"","""","""",""94"",""97"",""85"",""41"","""","""",""94"",""97"",""83"",""41"","""","""",""93"",""97"",""82"",""40"","""","""",""92"",""96"",""80"",""40"","""","""",""92"",""96"",""79"",""40"","""","""",""91"",""96"",""77"",""40"","""","""",""91"",""95"",""76"",""40"","""","""",""90"",""95"",""75"",""39"","""","""""
"Micronesia (Federated States of),"""","""","""","""","""","""",""88"","""","""","""","""","""",""88"","""","""","""","""","""",""88"","""","""","""","""","""",""88"","""","""","""","""","""",""88"","""","""","""","""","""",""88"","""","""","""","""","""",""88"","""","""","""","""","""",""88"","""","""","""","""","""",""88"","""","""","""","""","""",""87"","""","""","""","""","""",""87"","""","""","""","""","""",""87"","""","""","""","""","""",""87"","""","""","""","""","""",""87"","""","""","""","""","""",""86"","""","""","""","""","""",""86"","""","""","""","""","""",""86"","""","""","""","""","""",""86"","""","""","""","""","""",""86"","""","""","""","""","""",""85"","""","""","""","""","""""
"Monaco,""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""",""100"",""100"","""""
"Mongolia,""85"",""97"",""61"",""30"",""39"",""11"",""85"",""96"",""59"",""30"",""38"",""11"",""84"",""96"",""57"",""29"",""38"",""10"",""83"",""95"",""56"",""29"",""38"",""9"",""82"",""95"",""54"",""29"",""38"",""9"",""81"",""94"",""52"",""28"",""38"",""8"",""80"",""94"",""50"",""28"",""38"",""7"",""79"",""93"",""49"",""28"",""37"",""7"",""78"",""93"",""47"",""27"",""37"",""6"",""77"",""92"",""45"",""27"",""37"",""6"",""76"",""92"",""44"",""27"",""37"",""5"",""75"",""91"",""42"",""26"",""37"",""5"",""73"",""91"",""41"",""25"",""37"",""4"",""72"",""90"",""39"",""25"",""36"",""4"",""71"",""90"",""37"",""24"",""36"",""3"",""69"",""89"",""36"",""24"",""36"",""3"",""68"",""89"",""34"",""23"",""36"",""3"",""66"",""88"",""33"",""22"",""36"",""2"",""65"",""88"",""32"",""22"",""36"",""2"",""64"",""87"",""30"",""21"",""35"",""1"",""62"",""87"",""29"",""21"",""35"",""1"""
"Montenegro,""99"",""99"",""98"",""85"",""87"","""",""99"",""99"",""98"",""85"",""87"","""",""99"",""99"",""98"",""85"",""87"","""",""98"",""99"",""96"",""85"",""87"","""",""98"",""98"",""96"",""85"",""87"","""",""97"",""98"",""96"",""85"",""87"","""",""97"",""98"",""96"",""85"",""87"","""",""97"",""98"",""95"",""85"",""87"","""",""97"",""97"",""95"",""84"",""87"","""",""96"",""97"",""95"",""84"",""87"","""",""96"",""97"",""95"",""84"",""87"","""",""96"",""97"",""95"",""84"",""87"","""",""96"",""96"",""94"",""84"",""87"","""",""95"",""96"",""94"",""84"",""87"","""",""95"",""96"",""94"",""84"",""87"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"Morocco,""90"",""98"",""77"",""80"",""91"",""61"",""89"",""98"",""75"",""78"",""91"",""58"",""88"",""97"",""72"",""77"",""90"",""54"",""86"",""97"",""69"",""75"",""90"",""51"",""85"",""97"",""67"",""74"",""90"",""48"",""84"",""96"",""64"",""72"",""90"",""45"",""82"",""96"",""62"",""71"",""90"",""42"",""81"",""96"",""59"",""69"",""89"",""39"",""80"",""95"",""57"",""67"",""89"",""36"",""78"",""95"",""54"",""66"",""89"",""33"",""77"",""95"",""52"",""64"",""88"",""31"",""75"",""95"",""49"",""62"",""87"",""28"",""74"",""94"",""47"",""61"",""87"",""27"",""72"",""94"",""44"",""60"",""87"",""26"",""71"",""94"",""42"",""59"",""87"",""25"",""69"",""93"",""40"",""58"",""87"",""23"",""68"",""93"",""38"",""57"",""86"",""22"",""66"",""93"",""35"",""56"",""86"",""21"",""65"",""92"",""33"",""56"",""86"",""20"",""64"",""92"",""31"",""55"",""86"",""19"",""62"",""92"",""29"",""54"",""86"",""17"""
"Mozambique,""63"",""88"",""49"","""","""","""",""61"",""86"",""46"","""","""","""",""58"",""85"",""44"","""","""","""",""56"",""83"",""41"","""","""","""",""54"",""82"",""38"","""","""","""",""51"",""80"",""36"","""","""","""",""49"",""79"",""34"","""","""","""",""47"",""77"",""31"","""","""","""",""44"",""76"",""29"","""","""","""",""42"",""74"",""27"","""","""","""",""40"",""73"",""24"","""","""","""",""38"",""71"",""22"","""","""","""",""35"",""70"",""20"","""","""","""",""33"",""68"",""18"","""","""","""",""31"",""67"",""16"","""","""","""",""29"",""65"",""14"","""","""","""",""28"",""64"",""12"","""","""","""",""26"",""62"",""10"","""","""","""",""24"",""61"",""9"","""","""","""",""22"",""60"",""7"","""","""","""",""21"",""60"",""5"","""","""","""""
"Myanmar,""84"",""95"",""78"",""59"",""74"",""52"",""82"",""94"",""76"",""58"",""73"",""51"",""80"",""93"",""74"",""56"",""73"",""49"",""78"",""91"",""72"",""54"",""72"",""47"",""76"",""90"",""69"",""53"",""72"",""45"",""74"",""88"",""67"",""51"",""71"",""43"",""72"",""87"",""65"",""50"",""71"",""41"",""70"",""86"",""63"",""48"",""71"",""39"",""68"",""84"",""61"",""47"",""70"",""37"",""66"",""83"",""59"",""45"",""70"",""35"",""64"",""82"",""57"",""44"",""68"",""34"",""62"",""80"",""55"",""42"",""67"",""32"",""60"",""79"",""53"",""40"",""65"",""30"",""59"",""78"",""51"",""38"",""63"",""29"",""57"",""76"",""49"",""37"",""61"",""27"",""55"",""75"",""47"",""35"",""59"",""26"",""54"",""74"",""46"",""33"",""58"",""24"",""52"",""73"",""44"",""32"",""56"",""23"",""50"",""71"",""42"",""30"",""54"",""21"",""49"",""70"",""40"",""29"",""52"",""20"",""47"",""69"",""39"",""27"",""51"",""18"""
"Namibia,""84"",""96"",""71"","""","""","""",""84"",""96"",""71"","""","""","""",""84"",""96"",""71"","""","""","""",""83"",""96"",""71"","""","""","""",""83"",""96"",""70"","""","""","""",""83"",""97"",""70"","""","""","""",""82"",""97"",""70"","""","""","""",""82"",""97"",""70"","""","""","""",""81"",""97"",""69"","""","""","""",""81"",""97"",""69"","""","""","""",""81"",""97"",""69"","""","""","""",""80"",""97"",""68"","""","""","""",""80"",""97"",""68"","""","""","""",""79"",""97"",""68"","""","""","""",""79"",""97"",""68"","""","""","""",""78"",""98"",""67"","""","""","""",""78"",""98"",""67"","""","""","""",""78"",""98"",""67"","""","""","""",""77"",""98"",""67"","""","""","""",""77"",""98"",""66"","""","""","""",""76"",""98"",""66"","""","""","""""
"Nauru,""100"",""100"","""","""","""","""",""100"",""100"","""","""","""","""",""100"",""100"","""","""","""","""",""100"",""100"","""","""","""","""",""100"",""100"","""","""","""","""",""100"",""100"","""","""","""","""",""100"",""100"","""","""","""","""",""100"",""100"","""","""","""","""",""99"",""99"","""","""","""","""",""99"",""99"","""","""","""","""",""99"",""99"","""","""","""","""",""98"",""98"","""","""","""","""",""98"",""98"","""","""","""","""",""98"",""98"","""","""","""","""",""97"",""97"","""","""","""","""",""97"",""97"","""","""","""","""",""97"",""97"","""","""","""","""",""96"",""96"","""","""","""","""",""96"",""96"","""","""","""","""",""96"",""96"","""","""","""","""",""95"",""95"","""","""","""","""""
"Nepal,""90"",""90"",""90"",""18"",""25"",""16"",""90"",""90"",""90"",""19"",""26"",""17"",""89"",""90"",""89"",""21"",""28"",""19"",""89"",""90"",""88"",""22"",""30"",""21"",""88"",""90"",""88"",""24"",""31"",""22"",""88"",""90"",""87"",""25"",""33"",""24"",""87"",""90"",""87"",""27"",""35"",""25"",""87"",""91"",""86"",""28"",""36"",""27"",""86"",""91"",""85"",""30"",""38"",""28"",""86"",""91"",""85"",""30"",""38"",""28"",""85"",""91"",""84"",""29"",""38"",""28"",""85"",""91"",""84"",""29"",""38"",""27"",""84"",""91"",""83"",""29"",""38"",""27"",""84"",""91"",""82"",""29"",""38"",""27"",""83"",""92"",""82"",""28"",""38"",""27"",""83"",""92"",""81"",""28"",""38"",""26"",""82"",""92"",""81"",""28"",""38"",""26"",""82"",""92"",""80"",""28"",""38"",""26"",""81"",""92"",""79"",""27"",""38"",""26"",""81"",""92"",""79"",""27"",""38"",""25"",""80"",""92"",""78"",""27"",""38"",""25"""
"Netherlands,""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""""
"New Zealand,""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""98"","""","""",""100"",""100"",""100"",""97"","""","""",""100"",""100"",""100"",""96"","""","""",""100"",""100"",""100"",""94"","""","""",""100"",""100"",""100"",""93"","""","""",""100"",""100"",""100"",""92"","""","""",""100"",""100"",""100"",""90"","""","""",""100"",""100"",""100"",""89"","""","""",""100"",""100"",""100"",""88"","""","""",""100"",""100"",""100"",""86"","""","""",""100"",""100"",""100"",""85"","""","""",""100"",""100"",""100"",""84"","""","""",""100"",""100"",""100"",""82"","""","""",""100"",""100"",""100"",""82"","""","""",""100"",""100"",""100"",""82"","""","""",""100"",""100"",""100"",""82"","""","""",""100"",""100"",""100"",""82"","""","""",""100"",""100"",""100"",""82"","""","""""
"Nicaragua,""82"",""97"",""59"",""56"",""67"",""39"",""82"",""97"",""59"",""55"",""67"",""39"",""82"",""97"",""59"",""55"",""67"",""39"",""81"",""97"",""59"",""55"",""67"",""39"",""81"",""97"",""59"",""55"",""67"",""39"",""81"",""97"",""60"",""55"",""67"",""39"",""81"",""97"",""60"",""55"",""67"",""39"",""81"",""97"",""60"",""55"",""67"",""38"",""81"",""97"",""60"",""54"",""67"",""36"",""81"",""97"",""61"",""53"",""67"",""34"",""81"",""96"",""61"",""52"",""67"",""32"",""81"",""96"",""61"",""51"",""67"",""30"",""81"",""96"",""61"",""50"",""66"",""28"",""81"",""96"",""62"",""49"",""66"",""26"",""81"",""96"",""62"",""48"",""66"",""26"",""81"",""96"",""62"",""48"",""66"",""26"",""81"",""95"",""62"",""48"",""66"",""26"",""81"",""95"",""63"",""48"",""66"",""26"",""81"",""95"",""63"",""48"",""66"",""26"",""81"",""95"",""63"",""48"",""66"",""26"",""81"",""95"",""63"",""48"",""65"",""26"""
"Niger,""47"",""86"",""39"","""","""","""",""47"",""86"",""39"","""","""","""",""46"",""86"",""39"","""","""","""",""46"",""87"",""38"","""","""","""",""46"",""87"",""38"","""","""","""",""45"",""88"",""37"","""","""","""",""45"",""88"",""37"","""","""","""",""45"",""88"",""36"","""","""","""",""44"",""89"",""36"","""","""","""",""44"",""89"",""35"","""","""","""",""43"",""89"",""35"","""","""","""",""43"",""90"",""34"","""","""","""",""42"",""90"",""33"","""","""","""",""42"",""90"",""32"","""","""","""",""41"",""91"",""32"","""","""","""",""41"",""91"",""31"","""","""","""",""40"",""91"",""30"","""","""","""",""39"",""92"",""29"","""","""","""",""38"",""92"",""28"","""","""","""",""38"",""92"",""27"","""","""","""",""37"",""93"",""26"","""","""","""""
"Nigeria,""78"",""92"",""62"",""22"",""25"",""18"",""76"",""91"",""60"",""21"",""25"",""17"",""74"",""90"",""58"",""21"",""25"",""17"",""72"",""88"",""57"",""21"",""25"",""16"",""71"",""87"",""55"",""20"",""25"",""16"",""69"",""85"",""53"",""20"",""24"",""16"",""67"",""84"",""52"",""19"",""24"",""15"",""65"",""83"",""50"",""19"",""24"",""15"",""64"",""81"",""49"",""19"",""24"",""14"",""62"",""80"",""47"",""18"",""24"",""14"",""60"",""79"",""46"",""18"",""23"",""14"",""58"",""78"",""44"",""18"",""23"",""13"",""57"",""76"",""42"",""17"",""23"",""13"",""55"",""75"",""41"",""17"",""23"",""12"",""53"",""74"",""39"",""16"",""23"",""12"",""51"",""72"",""38"",""16"",""22"",""12"",""50"",""71"",""36"",""15"",""22"",""11"",""48"",""70"",""35"",""15"",""22"",""11"",""46"",""69"",""33"",""15"",""22"",""10"",""45"",""68"",""32"",""14"",""22"",""10"",""43"",""67"",""30"",""14"",""22"",""10"""
"Niue,""97"","""","""",""94"","""","""",""97"","""","""",""94"","""","""",""97"","""","""",""94"","""","""",""97"","""","""",""94"","""","""",""97"","""","""",""95"","""","""",""98"","""","""",""95"","""","""",""98"","""","""",""96"","""","""",""98"","""","""",""96"","""","""",""98"","""","""",""97"","""","""",""98"","""","""",""97"","""","""",""98"","""","""",""97"","""","""",""98"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""""
"Norway,""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""99"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""""
"occupied Palestinian territory, including east Jerusalem,""98"",""98"",""99"",""80"",""81"",""76"",""98"",""97"",""98"",""79"",""81"",""75"",""97"",""97"",""97"",""79"",""80"",""75"",""97"",""97"",""97"",""79"",""80"",""74"",""97"",""97"",""96"",""78"",""80"",""74"",""96"",""97"",""95"",""78"",""80"",""74"",""96"",""97"",""95"",""78"",""79"",""73"",""96"",""96"",""94"",""77"",""79"",""73"",""95"",""96"",""93"",""77"",""79"",""72"",""95"",""96"",""93"",""77"",""78"",""72"",""95"",""95"",""92"",""76"",""78"",""72"",""94"",""95"",""92"",""76"",""78"",""71"",""94"",""95"",""91"",""76"",""78"",""71"",""93"",""94"",""91"",""75"",""77"",""70"",""93"",""94"",""90"",""75"",""77"",""70"",""93"",""94"",""90"",""75"",""77"",""70"",""92"",""93"",""89"",""74"",""76"",""69"",""92"",""93"",""89"",""74"",""76"",""69"",""91"",""93"",""88"",""74"",""76"",""68"",""91"",""92"",""88"",""73"",""76"",""68"",""91"",""92"",""87"",""73"",""75"",""68"""
"Oman,""92"",""95"",""76"",""91"","""","""",""92"",""95"",""76"",""90"","""","""",""92"",""94"",""75"",""90"","""","""",""91"",""94"",""75"",""89"","""","""",""91"",""94"",""75"",""89"","""","""",""90"",""94"",""74"",""89"","""","""",""90"",""94"",""74"",""88"","""","""",""89"",""93"",""74"",""88"","""","""",""89"",""93"",""73"",""87"","""","""",""88"",""93"",""73"",""87"","""","""",""88"",""93"",""72"",""86"","""","""",""87"",""93"",""72"",""86"","""","""",""87"",""93"",""72"",""85"","""","""",""87"",""92"",""71"",""85"","""","""",""86"",""92"",""71"",""85"","""","""",""86"",""92"",""71"",""84"","""","""",""86"",""92"",""70"",""84"","""","""",""86"",""92"",""70"",""84"","""","""",""86"",""92"",""70"",""84"","""","""",""86"",""92"",""70"",""84"","""","""",""86"",""92"",""70"",""84"","""","""""
"Pakistan,""90"",""93"",""89"",""36"",""40"",""33"",""90"",""93"",""88"",""36"",""40"",""33"",""90"",""93"",""88"",""36"",""40"",""33"",""90"",""93"",""88"",""36"",""41"",""33"",""90"",""93"",""87"",""36"",""42"",""33"",""89"",""94"",""87"",""36"",""42"",""33"",""89"",""94"",""87"",""36"",""43"",""33"",""89"",""94"",""87"",""37"",""44"",""33"",""89"",""94"",""86"",""37"",""44"",""33"",""89"",""94"",""86"",""37"",""45"",""32"",""89"",""94"",""86"",""37"",""46"",""32"",""89"",""94"",""85"",""37"",""46"",""32"",""88"",""95"",""85"",""37"",""47"",""32"",""88"",""95"",""85"",""37"",""48"",""32"",""88"",""95"",""85"",""38"",""48"",""32"",""88"",""95"",""84"",""38"",""49"",""32"",""88"",""96"",""84"",""38"",""50"",""32"",""88"",""96"",""84"",""38"",""50"",""32"",""88"",""96"",""83"",""38"",""50"",""32"",""87"",""96"",""83"",""38"",""50"",""31"",""87"",""96"",""83"",""37"",""50"",""31"""
"Palau,""100"",""100"",""100"",""91"",""96"",""70"",""100"",""100"",""100"",""91"",""96"",""70"",""100"",""100"",""100"",""91"",""96"",""70"",""100"",""100"",""100"",""91"",""96"",""70"",""100"",""100"",""100"",""89"",""95"",""69"",""100"",""100"",""100"",""88"",""93"",""68"",""100"",""100"",""100"",""86"",""91"",""67"",""100"",""100"",""99"",""84"",""90"",""66"",""100"",""100"",""99"",""83"",""88"",""65"",""100"",""100"",""99"",""81"",""86"",""64"",""100"",""100"",""99"",""79"",""85"",""63"",""100"",""100"",""99"",""78"",""83"",""62"",""99"",""100"",""99"",""76"",""82"",""61"",""99"",""100"",""99"",""74"",""80"",""60"",""99"",""100"",""99"",""73"",""78"",""58"",""99"",""100"",""99"",""71"",""77"",""57"",""99"",""100"",""99"",""70"",""75"",""56"",""99"",""100"",""99"",""68"",""73"",""55"",""99"",""100"",""99"",""67"",""72"",""54"",""99"",""100"",""99"",""65"",""70"",""53"",""99"",""100"",""99"",""64"",""69"",""52"""
"Panama,""94"",""98"",""86"","""","""","""",""94"",""98"",""86"","""","""","""",""94"",""98"",""85"","""","""","""",""94"",""98"",""85"","""","""","""",""93"",""98"",""84"","""","""","""",""93"",""98"",""84"","""","""","""",""93"",""97"",""83"","""","""","""",""92"",""97"",""83"","""","""","""",""92"",""97"",""82"","""","""","""",""92"",""97"",""82"","""","""","""",""92"",""97"",""82"","""","""","""",""92"",""97"",""81"","""","""","""",""92"",""97"",""81"","""","""","""",""91"",""97"",""80"","""","""","""",""91"",""97"",""80"","""","""","""",""91"",""98"",""80"","""","""","""",""91"",""98"",""79"","""","""","""",""91"",""97"",""79"","""","""","""",""90"",""97"",""78"","""","""","""",""90"",""97"",""78"","""","""","""",""90"",""97"",""77"","""","""","""""
"Papua New Guinea,""45"",""86"",""39"","""","""","""",""45"",""86"",""38"","""","""","""",""44"",""86"",""37"","""","""","""",""43"",""85"",""37"","""","""","""",""42"",""85"",""36"","""","""","""",""41"",""85"",""35"","""","""","""",""41"",""85"",""34"","""","""","""",""40"",""84"",""33"","""","""","""",""39"",""84"",""32"","""","""","""",""38"",""84"",""32"","""","""","""",""38"",""84"",""31"","""","""","""",""37"",""83"",""30"","""","""","""",""36"",""83"",""29"","""","""","""",""35"",""83"",""28"","""","""","""",""35"",""83"",""27"","""","""","""",""34"",""84"",""26"","""","""","""",""33"",""84"",""25"","""","""","""",""33"",""84"",""25"","""","""","""",""33"",""84"",""25"","""","""","""",""33"",""84"",""25"","""","""","""",""33"",""84"",""25"","""","""","""""
"Paraguay,""100"",""100"",""99"",""64"",""72"",""51"",""100"",""100"",""99"",""64"",""72"",""51"",""100"",""100"",""99"",""64"",""72"",""51"",""99"",""100"",""99"",""64"",""72"",""50"",""98"",""99"",""96"",""63"",""72"",""49"",""97"",""99"",""93"",""62"",""72"",""48"",""96"",""99"",""91"",""61"",""71"",""46"",""94"",""98"",""88"",""61"",""71"",""45"",""93"",""98"",""85"",""60"",""71"",""44"",""92"",""98"",""83"",""59"",""71"",""42"",""90"",""97"",""80"",""58"",""70"",""41"",""89"",""97"",""77"",""57"",""70"",""39"",""88"",""97"",""75"",""57"",""70"",""38"",""86"",""96"",""72"",""56"",""70"",""37"",""85"",""96"",""69"",""55"",""69"",""35"",""83"",""96"",""67"",""54"",""69"",""34"",""82"",""95"",""64"",""53"",""69"",""33"",""80"",""95"",""61"",""52"",""68"",""31"",""79"",""94"",""59"",""52"",""68"",""30"",""77"",""94"",""56"",""51"",""68"",""28"",""76"",""94"",""53"",""50"",""68"",""27"""
"Peru,""93"",""97"",""81"",""51"",""59"",""22"",""93"",""96"",""79"",""51"",""59"",""22"",""92"",""96"",""78"",""51"",""59"",""21"",""91"",""96"",""76"",""50"",""59"",""21"",""91"",""96"",""75"",""50"",""59"",""20"",""90"",""95"",""73"",""50"",""59"",""20"",""90"",""95"",""72"",""50"",""58"",""20"",""89"",""95"",""70"",""49"",""58"",""19"",""89"",""94"",""69"",""49"",""58"",""19"",""88"",""94"",""67"",""49"",""58"",""18"",""87"",""94"",""66"",""49"",""58"",""18"",""87"",""94"",""64"",""48"",""58"",""18"",""86"",""93"",""63"",""48"",""58"",""17"",""85"",""93"",""61"",""48"",""57"",""17"",""85"",""93"",""60"",""47"",""57"",""16"",""84"",""93"",""58"",""47"",""57"",""16"",""83"",""92"",""57"",""47"",""57"",""16"",""83"",""92"",""55"",""46"",""57"",""15"",""82"",""92"",""54"",""46"",""57"",""15"",""81"",""92"",""52"",""45"",""57"",""14"",""80"",""91"",""51"",""45"",""56"",""14"""
"Philippines,""94"",""97"",""91"",""47"",""62"",""35"",""94"",""97"",""90"",""47"",""62"",""34"",""93"",""97"",""90"",""47"",""62"",""34"",""93"",""97"",""89"",""47"",""61"",""34"",""92"",""97"",""89"",""47"",""61"",""34"",""92"",""96"",""88"",""46"",""61"",""33"",""92"",""96"",""88"",""46"",""61"",""33"",""91"",""96"",""87"",""46"",""61"",""33"",""91"",""96"",""86"",""46"",""61"",""33"",""90"",""96"",""86"",""45"",""61"",""33"",""90"",""95"",""85"",""45"",""61"",""32"",""90"",""95"",""85"",""45"",""61"",""32"",""89"",""95"",""84"",""45"",""61"",""32"",""89"",""95"",""84"",""45"",""60"",""32"",""88"",""95"",""83"",""45"",""60"",""32"",""88"",""94"",""82"",""44"",""60"",""31"",""88"",""94"",""82"",""43"",""60"",""28"",""87"",""94"",""81"",""41"",""58"",""26"",""87"",""94"",""81"",""38"",""56"",""24"",""86"",""94"",""80"",""36"",""54"",""21"",""86"",""93"",""80"",""36"",""54"",""21"""
"Poland,""100"",""100"",""100"",""98"","""","""",""100"",""100"",""100"",""98"","""","""",""100"",""100"",""100"",""98"","""","""",""100"",""100"",""99"",""97"","""","""",""99"",""100"",""99"",""97"","""","""",""99"",""100"",""99"",""96"","""","""",""99"",""100"",""98"",""95"","""","""",""99"",""100"",""98"",""95"","""","""",""99"",""99"",""97"",""94"","""","""",""98"",""99"",""97"",""94"","""","""",""98"",""99"",""97"",""93"","""","""",""98"",""99"",""96"",""93"","""","""",""98"",""99"",""96"",""92"","""","""",""98"",""99"",""96"",""92"","""","""",""98"",""99"",""96"",""91"","""","""",""98"",""99"",""96"",""91"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"Portugal,""100"",""100"",""100"",""95"",""97"",""93"",""100"",""100"",""100"",""95"",""97"",""92"",""100"",""100"",""100"",""95"",""97"",""92"",""100"",""100"",""100"",""95"",""97"",""92"",""100"",""100"",""100"",""95"",""97"",""92"",""100"",""100"",""100"",""95"",""98"",""92"",""100"",""100"",""100"",""95"",""98"",""91"",""100"",""100"",""100"",""95"",""98"",""91"",""100"",""100"",""100"",""95"",""98"",""91"",""100"",""100"",""99"",""95"",""98"",""90"",""100"",""100"",""99"",""95"",""98"",""90"",""99"",""100"",""99"",""95"",""98"",""90"",""99"",""99"",""99"",""94"",""97"",""90"",""99"",""99"",""99"",""94"",""97"",""90"",""99"",""99"",""99"",""94"",""97"",""90"",""99"",""99"",""99"",""94"",""97"",""90"",""99"",""99"",""99"",""94"",""97"",""90"",""99"",""99"",""99"",""94"",""97"",""89"",""99"",""99"",""99"",""94"",""97"",""89"",""99"",""99"",""99"",""93"",""97"",""89"",""99"",""99"",""98"",""93"",""97"",""89"""
